City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
306,Constitucion,CL,2020-11-04 18:07:05,-35.33,-72.42,60.69,60,97,21.34
307,Baturaja,ID,2020-11-04 18:07:05,-4.13,104.17,74.93,94,100,0.87
308,Tiksi,RU,2020-11-04 18:07:05,71.69,128.87,1.65,94,100,4.5
309,Flin Flon,CA,2020-11-04 18:07:05,54.77,-101.86,32.0,97,75,3.36
310,Taltal,CL,2020-11-04 18:07:05,-25.4,-70.48,63.97,61,57,7.74
311,Hurricane,US,2020-11-04 18:03:45,37.18,-113.29,66.2,21,1,3.6
312,Flinders,AU,2020-11-04 18:07:05,-34.58,150.86,64.0,90,100,6.04
313,Kaoma,ZM,2020-11-04 18:07:06,-14.78,24.8,72.25,62,64,3.15
314,Lithgow,AU,2020-11-04 18:07:06,-33.48,150.15,68.0,83,97,1.57
315,Berlevag,NO,2020-11-04 18:05:36,70.86,29.09,35.6,86,40,29.97
316,Margate,GB,2020-11-04 18:05:56,51.38,1.39,51.01,66,0,7.31
317,Esperance,AU,2020-11-04 18:07:06,-33.87,121.9,48.2,81,97,5.82
318,Popondetta,PG,2020-11-04 18:07:06,-8.75,148.25,73.0,91,97,2.68
319,Barstow,US,2020-11-04 18:03:49,34.9,-117.02,70.0,24,1,13.87
320,Northam,GB,2020-11-04 18:07:07,51.03,-4.22,48.0,86,8,1.99
321,Bartica,GY,2020-11-04 18:07:07,6.4,-58.62,80.6,88,75,6.93
322,Chotila,IN,2020-11-04 18:07:07,22.42,71.18,76.5,32,0,4.03
323,Pokrovsk,UA,2020-11-04 18:07:07,48.28,37.18,50.65,78,95,8.25
324,Ancud,CL,2020-11-04 18:07:07,-41.87,-73.82,55.99,87,75,19.46
325,Sailana,IN,2020-11-04 18:07:07,23.47,74.92,68.22,27,0,1.23
326,Coquimbo,CL,2020-11-04 18:07:07,-29.95,-71.34,60.8,67,75,10.29
327,Dunedin,NZ,2020-11-04 18:07:08,-45.87,170.5,59.54,74,13,5.77
328,Tamale,GH,2020-11-04 18:07:08,9.4,-0.84,88.92,34,0,3.04
329,Reitz,ZA,2020-11-04 18:07:08,-27.8,28.43,61.84,74,60,13.02
330,Kamaishi,JP,2020-11-04 18:07:08,39.27,141.88,45.05,67,47,9.48
331,Zhuhai,CN,2020-11-04 18:07:08,22.28,113.57,73.4,73,20,14.99
332,Torbay,CA,2020-11-04 18:05:14,47.67,-52.73,30.0,68,75,26.4
333,Hay River,CA,2020-11-04 18:07:09,60.82,-115.8,8.6,84,100,6.93
334,San Pedro,PH,2020-11-04 18:07:05,14.35,121.02,79.0,88,75,9.69
335,Tulsipur,NP,2020-11-04 18:07:09,28.13,82.3,60.33,66,0,3.87
336,Fare,PF,2020-11-04 18:07:09,-16.7,-151.02,79.56,80,100,14.47
337,Kijang,KR,2020-11-04 18:07:09,35.24,129.21,35.6,59,0,1.12
338,Xuddur,SO,2020-11-04 18:07:09,4.12,43.89,76.48,78,75,9.64
339,Kruszwica,PL,2020-11-04 18:07:09,52.68,18.33,45.0,80,0,7.36
340,Kiama,AU,2020-11-04 18:07:10,-34.68,150.87,64.0,90,96,6.42
341,Woodward,US,2020-11-04 18:07:10,36.43,-99.39,69.8,35,1,12.75
342,Evensk,RU,2020-11-04 18:07:10,61.95,159.23,31.62,98,100,8.14
343,Santander,ES,2020-11-04 18:07:10,43.46,-3.8,55.4,66,40,9.17
344,Vila Franca Do Campo,PT,2020-11-04 18:07:10,37.72,-25.43,59.0,77,40,11.41
345,Belaya Gora,RU,2020-11-04 18:07:10,68.53,146.42,-16.91,80,27,4.07
346,Chapais,CA,2020-11-04 18:07:10,49.78,-74.85,23.0,92,90,8.05
347,Vao,NC,2020-11-04 18:06:07,-22.67,167.48,73.31,86,86,7.14
348,Griffith,US,2020-11-04 18:07:11,41.53,-87.42,70.0,42,1,16.11
349,Bacon,PH,2020-11-04 18:07:11,13.04,124.04,79.25,81,100,6.51
350,Barabai,ID,2020-11-04 18:07:11,-2.58,115.38,75.15,91,76,1.28
351,Saldanha,ZA,2020-11-04 18:06:26,-33.01,17.94,66.2,72,24,5.82
352,Banda Aceh,ID,2020-11-04 18:07:11,5.56,95.32,79.38,80,95,3.0
353,Kahului,US,2020-11-04 18:06:12,20.89,-156.47,78.01,73,20,5.82
354,Hermiston,US,2020-11-04 18:07:11,45.84,-119.29,66.99,58,1,5.82
355,Terrace,CA,2020-11-04 18:05:16,54.52,-128.6,37.4,100,75,4.7
356,Makkaveyevo,RU,2020-11-04 18:07:12,51.75,113.95,21.2,79,25,6.71
357,Kang,BW,2020-11-04 18:07:12,-23.68,22.79,66.54,66,17,18.7
358,Rybachiy,RU,2020-11-04 18:07:12,48.71,44.74,42.8,75,0,8.95
359,Leh,IN,2020-11-04 18:07:12,34.17,77.58,28.92,69,32,3.94
360,Atar,MR,2020-11-04 18:07:12,20.52,-13.05,92.89,11,0,7.87
361,Victoria,HK,2020-11-04 18:03:23,22.29,114.16,72.0,76,2,21.59
362,Japura,ID,2020-11-04 18:07:12,-0.32,102.35,73.29,86,91,1.14
363,Balikpapan,ID,2020-11-04 18:07:13,-1.27,116.83,77.45,88,74,1.72
364,Mayo,US,2020-11-04 18:07:13,38.89,-76.51,68.0,67,1,10.29
365,Manono,CD,2020-11-04 18:07:13,-7.3,27.42,74.66,77,44,3.04
366,Kungurtug,RU,2020-11-04 18:07:13,50.6,97.52,14.0,91,94,2.66
367,Matara,LK,2020-11-04 18:07:13,5.95,80.54,78.75,85,83,4.72
368,Dingle,PH,2020-11-04 18:05:39,11.0,122.67,75.97,89,99,2.84
369,Cabadiangan,PH,2020-11-04 18:07:13,9.75,122.47,76.95,80,91,2.51
370,Takoradi,GH,2020-11-04 18:07:14,4.88,-1.76,80.87,79,3,7.27
371,Tazmalt,DZ,2020-11-04 18:07:14,36.39,4.4,66.2,88,40,4.7
372,Hobro,DK,2020-11-04 18:07:14,56.64,9.79,48.0,87,26,1.01
373,Buluang,PH,2020-11-04 18:07:14,13.31,123.34,75.09,90,98,3.15
374,Tezu,IN,2020-11-04 18:07:14,27.92,96.17,65.91,78,5,4.47
375,San Fernando,PH,2020-11-04 18:03:08,15.03,120.69,77.0,94,75,2.24
376,Louveira,BR,2020-11-04 18:04:42,-23.09,-46.95,80.6,28,75,9.17
377,Nevers,FR,2020-11-04 18:07:15,46.92,3.33,42.8,81,0,4.7
378,Verkhoyansk,RU,2020-11-04 18:07:15,67.54,133.38,-15.21,87,100,0.74
379,San Gabriel,US,2020-11-04 18:07:15,34.1,-118.11,84.0,41,0,1.54
380,Hit,IQ,2020-11-04 18:07:15,33.64,42.83,74.52,26,83,3.94
381,Gorontalo,ID,2020-11-04 18:07:15,0.54,123.06,75.24,88,1,1.68
382,Mount Isa,AU,2020-11-04 18:05:02,-20.73,139.5,75.2,38,2,7.36
383,Palmer,US,2020-11-04 18:07:15,42.16,-72.33,57.0,43,20,8.05
384,Chara,RU,2020-11-04 18:07:16,56.91,118.26,10.2,83,100,1.41
385,Sao Filipe,CV,2020-11-04 18:07:16,14.9,-24.5,77.61,79,72,6.6
386,Meulaboh,ID,2020-11-04 18:07:08,4.14,96.13,76.5,88,94,4.61
387,Portland,US,2020-11-04 18:04:50,45.52,-122.68,66.0,77,75,17.22
388,Yulara,AU,2020-11-04 18:07:16,-25.24,130.99,73.4,53,15,10.29
389,Humen,CN,2020-11-04 18:07:16,22.82,113.67,73.99,73,0,4.47
390,Pacifica,US,2020-11-04 18:07:16,37.61,-122.49,64.99,91,0,1.01
391,Ambilobe,MG,2020-11-04 18:07:17,-13.2,49.05,73.06,67,18,3.29
392,Mbandaka,CD,2020-11-04 18:06:32,0.05,18.26,75.33,91,100,2.44
393,Sinnamary,GF,2020-11-04 18:07:17,5.38,-52.95,84.42,72,85,11.34
394,Finschhafen,PG,2020-11-04 18:07:17,-6.6,147.87,79.7,76,100,6.89
395,Ritchie,ZA,2020-11-04 18:07:17,-29.04,24.6,68.0,72,75,5.82
396,Haines Junction,CA,2020-11-04 18:07:17,60.75,-137.51,-20.2,68,100,1.12
397,Monroe,US,2020-11-04 18:07:18,43.15,-77.68,69.01,34,1,18.34
398,Mount Gambier,AU,2020-11-04 18:07:18,-37.83,140.77,44.6,87,40,6.93
399,Scottsbluff,US,2020-11-04 18:07:18,41.87,-103.67,71.01,36,1,12.75
400,Codrington,AU,2020-11-04 18:07:18,-38.27,141.97,49.05,73,43,13.06
401,Ca Mau,VN,2020-11-04 18:07:18,9.18,105.15,74.32,91,91,1.01
402,Sarkand,KZ,2020-11-04 18:07:18,45.41,79.92,34.0,74,52,2.21
403,Aksu,CN,2020-11-04 18:07:18,41.12,80.26,39.83,57,8,0.6
404,Provideniya,RU,2020-11-04 18:07:19,64.38,-173.3,28.18,98,100,10.09
405,Aranda De Duero,ES,2020-11-04 18:07:19,41.67,-3.69,46.09,62,41,17.47
406,Naze,JP,2020-11-04 18:07:19,28.37,129.48,68.0,68,40,13.87
407,Virginia Beach,US,2020-11-04 18:07:19,36.85,-75.98,66.99,58,0,1.99
408,Ostersund,SE,2020-11-04 18:07:19,63.18,14.64,41.0,82,0,21.92
409,Port Keats,AU,2020-11-04 18:07:19,-14.25,129.55,82.45,75,81,5.88
410,Rawson,AR,2020-11-04 18:05:57,-43.3,-65.1,75.63,32,38,24.76
411,Sapele,NG,2020-11-04 18:07:20,5.89,5.68,78.55,87,100,5.3
412,Umm Lajj,SA,2020-11-04 18:07:20,25.02,37.27,76.77,59,0,12.35
413,Veraval,IN,2020-11-04 18:07:20,20.9,70.37,80.53,56,0,2.77
414,San Quintin,MX,2020-11-04 18:07:20,30.48,-115.95,74.95,49,35,7.54
415,Opuwo,NA,2020-11-04 18:07:20,-18.06,13.84,76.57,19,0,13.02
416,Bonnyville,CA,2020-11-04 18:07:20,54.27,-110.73,44.6,93,75,8.05
417,Shingu,JP,2020-11-04 18:07:20,33.73,135.98,46.11,71,0,5.88
418,Oussouye,SN,2020-11-04 18:07:21,12.48,-16.55,89.6,66,20,4.7
419,Zaysan,KZ,2020-11-04 18:07:21,47.47,84.87,25.45,85,85,5.64
420,Sao Lourenco Do Sul,BR,2020-11-04 18:07:21,-31.37,-51.98,69.8,40,75,14.99
421,Jumla,NP,2020-11-04 18:07:21,29.27,82.18,39.96,67,0,4.63
422,Zyryanka,RU,2020-11-04 18:07:21,65.75,150.85,-3.35,91,100,27.07
423,Shihezi,CN,2020-11-04 18:07:21,44.3,86.03,39.49,55,98,2.19
424,Jardim,BR,2020-11-04 18:07:22,-21.48,-56.14,91.9,23,0,4.63
425,Hirara,JP,2020-11-04 18:07:22,24.8,125.28,74.03,72,88,24.14
426,Burnie,AU,2020-11-04 18:07:22,-41.07,145.92,46.0,68,0,15.99
427,San Cristobal,VE,2020-11-04 18:07:22,7.77,-72.22,89.6,49,40,10.29
428,Anloga,GH,2020-11-04 18:07:22,5.79,0.9,84.2,79,20,9.17
429,Afonso Bezerra,BR,2020-11-04 18:07:22,-5.5,-36.51,93.76,35,85,12.33
430,Katubao,PH,2020-11-04 18:07:22,5.89,124.83,80.08,72,63,2.93
431,Kondinskoye,RU,2020-11-04 18:07:23,59.65,67.41,35.98,87,41,14.54
432,Leningradskiy,RU,2020-11-04 18:07:23,69.38,178.42,3.42,78,18,6.62
433,Kabanjahe,ID,2020-11-04 18:07:08,3.1,98.49,63.36,97,100,2.48
434,Iquitos,PE,2020-11-04 18:07:23,-3.75,-73.25,87.8,70,40,4.7
435,Itacoatiara,BR,2020-11-04 18:07:23,-3.14,-58.44,91.94,52,99,1.92
436,Madoc,CA,2020-11-04 18:07:23,44.51,-77.47,62.01,59,60,8.99
437,Douentza,ML,2020-11-04 18:07:23,15.0,-2.95,88.84,19,47,5.39
438,Paamiut,GL,2020-11-04 18:07:24,61.99,-49.67,31.82,91,97,18.3
439,May Pen,JM,2020-11-04 18:07:24,17.96,-77.25,78.8,88,75,20.8
440,Zverinogolovskoye,RU,2020-11-04 18:07:24,54.46,64.85,33.91,91,0,9.71
441,Umm Kaddadah,SD,2020-11-04 18:07:24,13.6,26.69,83.52,18,2,16.22
442,Itoman,JP,2020-11-04 18:07:25,26.12,127.67,73.4,60,75,12.75
443,Port Hardy,CA,2020-11-04 18:07:25,50.7,-127.42,50.0,93,90,9.17
444,Rambha,IN,2020-11-04 18:07:25,19.52,85.1,77.41,71,36,1.43
445,Charters Towers,AU,2020-11-04 18:07:25,-20.1,146.27,68.14,63,0,10.92
446,Los Llanos De Aridane,ES,2020-11-04 18:07:25,28.66,-17.92,64.4,93,75,9.17
447,Andros Town,BS,2020-11-04 18:07:25,24.7,-77.77,82.4,65,75,19.46
448,Osakarovka,KZ,2020-11-04 18:07:26,50.56,72.57,27.57,89,14,10.92
449,San Patricio,US,2020-11-04 18:07:26,28.02,-97.52,81.0,47,40,8.05
450,Boves,IT,2020-11-04 18:07:26,44.33,7.55,55.0,74,95,1.52
451,Muyezerskiy,RU,2020-11-04 18:07:26,63.93,31.65,41.14,81,100,10.31
452,Hamilton,US,2020-11-04 18:04:33,39.18,-84.53,68.0,42,1,11.41
453,Christchurch,NZ,2020-11-04 18:07:14,-43.53,172.63,66.0,67,32,9.17
454,Vila Do Maio,CV,2020-11-04 18:07:26,15.13,-23.22,82.4,69,75,5.82
455,Beringovskiy,RU,2020-11-04 18:07:27,63.05,179.32,36.23,89,100,16.37
456,Alta Floresta,BR,2020-11-04 18:07:27,-9.88,-56.09,91.4,55,40,3.36
457,Bogovarovo,RU,2020-11-04 18:07:27,58.98,47.02,38.21,96,100,4.05
458,Businga,CD,2020-11-04 18:07:27,3.33,20.88,74.46,91,86,4.07
459,Batemans Bay,AU,2020-11-04 18:07:27,-35.72,150.18,55.99,96,100,5.01
460,Chokurdakh,RU,2020-11-04 18:07:27,70.63,147.92,-14.53,82,0,5.82
461,La Libertad,EC,2020-11-04 18:07:27,-2.23,-80.9,77.0,69,75,9.17
462,Emborion,GR,2020-11-04 18:07:28,40.48,21.55,63.0,71,84,3.36
463,Luxor,EG,2020-11-04 18:07:28,25.7,32.64,82.4,34,0,5.82
464,Pascagoula,US,2020-11-04 18:07:28,30.37,-88.56,73.4,27,1,5.82
465,Valparaiso,CL,2020-11-04 18:04:17,-33.04,-71.63,62.6,67,75,4.7
466,Araguaina,BR,2020-11-04 18:07:28,-7.19,-48.21,89.58,51,88,4.03
467,Simao,CN,2020-11-04 18:07:28,22.79,100.97,62.47,96,80,2.3
468,Ndjole,GA,2020-11-04 18:07:29,-0.18,10.76,76.82,91,88,1.14
469,Ilam,NP,2020-11-04 18:07:29,26.92,87.92,55.11,73,0,4.74
470,Agadez,NE,2020-11-04 18:07:29,19.75,10.25,74.59,23,100,6.08
471,Cockburn Town,TC,2020-11-04 18:07:29,21.46,-71.14,84.2,70,75,13.87
472,Pahrump,US,2020-11-04 18:07:20,36.21,-115.98,73.99,22,0,1.01
473,Hede,CN,2020-11-04 18:07:29,33.77,120.25,50.81,71,90,5.73
474,Porto-Vecchio,FR,2020-11-04 18:07:30,41.59,9.28,62.6,87,75,2.24
475,Chernyshevskiy,RU,2020-11-04 18:07:30,63.01,112.47,11.35,97,94,1.99
476,Sept-Iles,CA,2020-11-04 18:07:30,50.2,-66.38,30.0,58,0,5.82
477,Pirovskoye,RU,2020-11-04 18:07:30,57.63,92.27,27.72,97,100,15.7
478,Maloy,NO,2020-11-04 18:07:31,61.94,5.11,46.4,81,75,10.29
479,Labuhan,ID,2020-11-04 18:07:31,-6.88,112.21,80.13,83,96,7.27
480,Lobito,AO,2020-11-04 18:07:31,-12.35,13.55,76.51,78,33,3.33
481,Dwarka,IN,2020-11-04 18:06:19,22.24,68.97,80.11,58,0,9.57
482,Qui Nhon,VN,2020-11-04 18:07:31,13.77,109.23,73.71,85,100,11.83
483,Havelock,US,2020-11-04 18:05:00,34.88,-76.9,71.01,42,1,4.7
484,Harper,LR,2020-11-04 18:07:31,4.38,-7.72,79.92,85,69,7.4
485,Metro,ID,2020-11-04 18:03:23,-5.11,105.31,75.87,90,96,5.41
486,Ilo,PE,2020-11-04 18:06:12,-17.64,-71.34,71.6,68,0,12.75
487,Puerto Carreno,CO,2020-11-04 18:07:32,6.19,-67.49,86.32,68,71,2.71
488,Farafangana,MG,2020-11-04 18:07:32,-22.82,47.83,72.86,83,19,10.42
489,Ampanihy,MG,2020-11-04 18:07:32,-24.7,44.75,72.86,72,29,3.71
490,Batagay,RU,2020-11-04 18:07:32,67.63,134.63,-19.95,87,83,1.25
491,Joshimath,IN,2020-11-04 18:07:32,30.57,79.57,45.72,51,7,3.0
492,Riyadh,SA,2020-11-04 18:07:33,24.69,46.72,75.2,27,0,3.36
493,Mandalgovi,MN,2020-11-04 18:07:33,45.76,106.27,29.73,77,79,11.34
494,Massaguet,TD,2020-11-04 18:07:33,12.48,15.44,89.6,22,9,6.93
495,Nabire,ID,2020-11-04 18:07:33,-3.37,135.48,75.11,87,98,3.98
496,Ponta Delgada,PT,2020-11-04 18:04:30,37.73,-25.67,59.0,77,40,11.41
497,Baculin,PH,2020-11-04 18:07:33,7.45,126.58,77.77,79,81,4.88
498,Riachao Das Neves,BR,2020-11-04 18:07:34,-11.75,-44.91,79.05,83,73,6.35
499,Mecca,SA,2020-11-04 18:07:20,21.43,39.83,78.85,68,3,6.87
500,Baykit,RU,2020-11-04 18:07:34,61.67,96.37,18.72,94,100,3.87
501,Nizhniy Kuranakh,RU,2020-11-04 18:07:34,58.84,125.49,11.21,94,99,3.85
502,Tadine,NC,2020-11-04 18:07:34,-21.55,167.88,73.69,83,99,1.97
503,Saint-Leu,RE,2020-11-04 18:07:34,-21.15,55.28,73.4,60,75,12.75
504,Ugoofaaru,MV,2020-11-04 18:07:35,5.67,73.0,82.53,67,28,2.82
505,Vartej,IN,2020-11-04 18:07:35,21.73,72.07,79.68,41,0,4.92
506,Genhe,CN,2020-11-04 18:07:35,50.78,121.52,8.55,93,49,2.08
507,Kaharlyk,UA,2020-11-04 18:07:35,49.86,30.83,42.01,93,75,2.24
508,Tilichiki,RU,2020-11-04 18:07:35,60.47,166.1,35.35,100,100,29.08
509,Salym,RU,2020-11-04 18:07:35,60.06,71.48,35.42,87,53,11.14
510,Yichun,CN,2020-11-04 18:07:36,47.7,128.9,17.67,86,38,3.96
511,Alikovo,RU,2020-11-04 18:07:36,55.74,46.75,39.2,100,90,11.18
512,Cidreira,BR,2020-11-04 18:05:36,-30.18,-50.21,64.92,52,30,11.83
513,Namatanai,PG,2020-11-04 18:07:36,-3.67,152.43,80.69,78,100,6.31
514,Nuuk,GL,2020-11-04 18:07:36,64.18,-51.72,28.4,100,90,25.28
515,Cap-Chat,CA,2020-11-04 18:07:36,49.1,-66.68,32.0,84,0,16.11
516,Arzgir,RU,2020-11-04 18:07:37,45.37,44.22,51.35,46,4,6.08
517,Waw,SS,2020-11-04 18:07:37,7.7,28.0,80.65,68,93,3.27
518,Oktyabrskiy,RU,2020-11-04 18:07:37,54.48,53.47,39.92,72,50,2.71
519,Hailar,CN,2020-11-04 18:07:37,49.2,119.7,18.07,96,0,8.39
520,Quatre Cocos,MU,2020-11-04 18:07:37,-20.21,57.76,73.4,73,75,10.29
521,Corn Island,NI,2020-11-04 18:07:37,12.17,-83.04,81.82,80,100,16.4
522,Half Moon Bay,US,2020-11-04 18:07:38,37.46,-122.43,68.0,93,90,8.05
523,Hailin,CN,2020-11-04 18:07:38,44.58,129.42,24.75,78,32,4.52
524,Eirunepe,BR,2020-11-04 18:07:05,-6.66,-69.87,97.83,36,70,4.16
525,Isiro,CD,2020-11-04 18:07:38,2.77,27.62,69.87,95,72,3.31
526,Motozintla,MX,2020-11-04 18:07:38,15.37,-92.23,89.6,66,40,8.39
527,Salinas,US,2020-11-04 18:07:39,36.68,-121.66,61.0,62,1,5.82
528,Magdagachi,RU,2020-11-04 18:07:39,53.45,125.8,16.18,92,31,7.45
529,La Crosse,US,2020-11-04 18:07:39,43.8,-91.24,63.0,51,1,9.17
530,Puerto Madero,MX,2020-11-04 18:07:39,14.72,-92.42,89.6,66,40,5.32
531,Payakumbuh,ID,2020-11-04 18:07:39,-0.22,100.63,71.13,84,100,1.72
532,Porvoo,FI,2020-11-04 18:07:40,60.39,25.67,43.0,93,75,13.87
533,Maniitsoq,GL,2020-11-04 18:07:40,65.42,-52.9,29.5,97,96,36.48
534,Port Blair,IN,2020-11-04 18:04:14,11.67,92.75,81.1,78,16,4.38
535,Silistra,BG,2020-11-04 18:03:26,44.12,27.27,50.0,67,17,1.99
536,Yar-Sale,RU,2020-11-04 18:07:40,66.83,70.83,24.03,98,100,8.68
537,Kangaatsiaq,GL,2020-11-04 18:07:41,68.31,-53.46,28.36,96,100,16.31
538,Solnechnyy,RU,2020-11-04 18:07:41,50.72,136.63,19.15,83,2,2.33
539,Warren,US,2020-11-04 18:07:41,39.43,-84.17,66.99,44,0,4.0
540,Tuatapere,NZ,2020-11-04 18:07:41,-46.13,167.68,55.0,96,81,2.98
541,Kingaroy,AU,2020-11-04 18:07:41,-26.53,151.83,57.2,100,0,3.71
542,Boa Vista,BR,2020-11-04 18:07:41,2.82,-60.67,95.0,41,75,5.82
543,Disna,BY,2020-11-04 18:07:42,55.57,28.2,46.49,92,100,9.01
544,Ayagoz,KZ,2020-11-04 18:07:42,47.97,80.44,24.48,89,100,4.5
545,Sao Joao Da Barra,BR,2020-11-04 18:07:42,-21.64,-41.05,78.8,57,75,9.17
546,Marrakesh,MA,2020-11-04 18:06:41,31.63,-8.01,62.6,72,75,2.24
547,Sorong,ID,2020-11-04 18:07:43,-0.88,131.25,78.98,83,97,7.65
548,Sompeta,IN,2020-11-04 18:07:43,18.93,84.6,77.83,71,32,3.65
549,Islahiye,TR,2020-11-04 18:07:43,37.02,36.63,59.0,77,75,14.99
550,Sakaiminato,JP,2020-11-04 18:07:43,35.55,133.23,44.6,87,20,6.93
551,Pozo Colorado,PY,2020-11-04 18:07:43,-23.49,-58.8,94.48,15,0,6.15
552,Warrington,GB,2020-11-04 18:03:18,53.39,-2.58,44.01,89,20,3.33
553,Vysotskoye,RU,2020-11-04 18:07:44,45.02,42.91,44.6,81,0,6.71
554,Zeya,RU,2020-11-04 18:07:44,53.75,127.27,16.2,90,6,4.92
555,Husavik,IS,2020-11-04 18:06:20,66.04,-17.34,48.2,70,75,25.28
556,Bandarbeyla,SO,2020-11-04 18:07:44,9.49,50.81,76.68,74,1,16.37
557,Soavinandriana,MG,2020-11-04 18:07:44,-19.17,46.73,71.58,51,74,3.31
558,Castrillon,ES,2020-11-04 18:07:45,43.4,-6.79,51.8,76,75,10.29
559,Posse,BR,2020-11-04 18:07:45,-14.09,-46.37,79.09,68,62,5.06
560,Yinchuan,CN,2020-11-04 18:07:45,38.47,106.27,49.03,41,97,2.19
561,Were Ilu,ET,2020-11-04 18:07:45,10.6,39.43,48.85,51,21,7.07
562,Aklavik,CA,2020-11-04 18:04:03,68.22,-135.01,5.0,84,90,8.05
563,Pangody,RU,2020-11-04 18:07:46,65.85,74.49,20.98,98,100,10.31
564,Davila,PH,2020-11-04 18:07:46,18.47,120.58,77.18,79,51,20.42
565,Kagadi,UG,2020-11-04 18:07:46,0.96,30.8,65.34,94,59,1.95
566,Nelson Bay,AU,2020-11-04 18:07:46,-32.72,152.15,62.6,88,75,5.82
567,Phonhong,LA,2020-11-04 18:07:46,18.5,102.42,72.18,84,50,1.57
568,Okhotsk,RU,2020-11-04 18:07:47,59.38,143.3,18.9,92,98,22.32
569,Santa Clara,CU,2020-11-04 18:07:47,22.4,-79.97,80.6,88,75,17.22
570,Desaguadero,PE,2020-11-04 18:07:47,-16.57,-69.04,58.32,34,13,13.11
571,Ocean City,US,2020-11-04 18:07:47,39.28,-74.57,64.4,31,1,9.17
572,Cam Ranh,VN,2020-11-04 18:07:47,11.92,109.16,77.0,88,40,2.24
573,Mayya,RU,2020-11-04 18:07:47,61.73,130.28,5.0,84,0,6.71
574,Isabela,PH,2020-11-04 18:07:48,6.71,121.97,78.84,77,95,0.98
575,Lafayette,US,2020-11-04 18:06:57,30.23,-92.07,72.0,30,1,4.7
576,Mizan Teferi,ET,2020-11-04 18:07:48,6.98,35.58,63.55,89,57,2.46
577,Wajima,JP,2020-11-04 18:07:48,37.4,136.9,54.7,63,91,17.22
578,Limbang,MY,2020-11-04 18:07:48,4.75,115.0,78.8,94,75,2.24
